Time,I_load
0.082910000000000553,674.80467623681761
0.082920000000000549,674.32640969400381
0.082930000000000545,673.84396828629178
0.082940000000000541,673.35735337792357
0.082950000000000537,672.86656656051491
0.082960000000000533,672.37160931199469
0.082970000000000529,671.87248339450889
0.082980000000000526,671.36919045651666
0.082990000000000522,670.86173220332057
0.083000000000000518,670.35011062444028
0.083010000000000514,669.83432748202176
0.08302000000000051,669.31438487927153
0.083030000000000506,668.79028474886582
0.083040000000000502,668.26202919401112
0.083050000000000498,667.72962037475736
0.083060000000000495,667.19306056484129
0.083070000000000491,666.65235203799966
0.083080000000000487,666.10749706796923
0.083090000000000483,665.55849815586043
0.083100000000000479,665.00535780278369
0.083110000000000475,664.44807850984944
0.083120000000000471,663.88666289185494
0.083130000000000467,663.32111362044088
0.083140000000000464,662.75143342409137
0.08315000000000046,662.17762514497736
0.083160000000000456,661.59969162526977
0.083170000000000452,661.01763576398298
0.083180000000000448,660.4314606306616
0.083190000000000444,659.84116918116342
0.08320000000000044,659.24676465556331
0.083210000000000436,658.64825018024931
0.083220000000000433,658.04562899529628
0.083230000000000429,657.43890445446596
0.083240000000000425,656.82807985467662
0.083250000000000421,656.21315866337682
0.083260000000000417,655.59414446170194
0.083270000000000413,654.97104071710055
0.083280000000000409,654.34385112439486
0.083290000000000405,653.71257932156368
0.083300000000000402,653.07722911711608
0.083310000000000398,652.43780431956111
0.083320000000000394,651.79430885109468
0.08333000000000039,651.14674657706928
0.083340000000000386,650.49512159021106
0.083350000000000382,649.83943786955933
0.083360000000000378,649.17969950784027
0.083370000000000374,648.5159108251537
0.08338000000000037,647.84807614159945
0.083390000000000367,647.17619966359052
0.083400000000000363,646.50028559753991
0.083410000000000359,645.82033883198164
0.083420000000000355,645.13636368701555
0.083430000000000351,644.44836448274145
0.083440000000000347,643.75634610769339
0.083450000000000343,643.06031333671854
0.083460000000000339,642.36027060360357
0.083470000000000336,641.65622302425618
0.083480000000000332,640.94817548721039
0.083490000000000328,640.23613265362656
0.083500000000000324,639.52009986678604
0.08351000000000032,638.80008190153603
0.083520000000000316,638.07608421484474
0.083530000000000312,637.34811169524619
